dataset_flag,location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,best_action,random_action,reward_random,best_action_reward_based,best_gain_reward_based,reward_best
1,26,208.000651,218196537.40824756,2,4978224,11848704,171072,5610,3,1.0,11,11,0.8716869420527793,11,1.0,0.8716869420527793
1,26,209.001068,165605951.29623768,2,2014168,11840512,188473,3561,3,1.0,11,2,0.6513655436663696,11,1.0,0.6613655436663696
1,26,210.000888,154168423.24539143,78,4868176,11841536,168640,2905,3,1.0,11,11,0.580373337925302,11,1.0,0.580373337925302
1,26,211.000562,260131645.141986,1,4866728,11859456,164018,1933,1,1.1,2,2,0.982202135671132,1,1.05,0.9871650992971932
1,26,212.000207,179370173.35579652,4,5847024,11853824,170779,2518,2,0.9,6,4,0.6684419480295063,6,0.9,0.6825699261666285
1,26,213.000599,311305052.8266528,2,5980240,6724096,168604,3406,3,1.0,11,5,0.9740706762246408,11,1.0,0.9990706762246409
1,26,214.000738,254768555.67224383,3,10173648,11828224,174143,930,3,1.0,11,11,0.8490421886958323,11,1.0,0.8490421886958323
1,26,215.001087,129978055.83552188,1820,4703104,11856896,209719,4894,3,1.0,11,6,0.0294443576160766,11,1.0,0.0294443576160766
1,26,216.000953,243302232.3681638,1,4703104,11824128,171859,1416,3,1.0,11,11,0.811852023864402,11,1.0,0.811852023864402
1,26,217.000186,184691032.6495976,78,4593056,11857920,166569,1661,3,1.0,11,3,0.5832031438493764,11,1.0,0.5924508275633192
1,26,218.000161,138415488.83633223,1,3547600,11856896,164174,2295,3,1.0,11,11,0.4617323614737701,11,1.0,0.4617323614737701
1,26,219.000547,184478167.4864634,0,5521224,11825152,178014,2610,3,1.0,11,8,0.6158016880293464,11,1.0,0.6158016880293464
1,26,220.000481,257966717.2481018,1,5566112,11848704,164615,1114,1,1.1,2,2,0.8521920339868736,1,1.05,0.8564975933411649
1,26,221.001053,230554850.424936,1,7394936,11848704,178024,9320,3,1.0,11,11,0.769300325603574,11,1.0,0.769300325603574
1,26,222.001095,200269612.35263103,292,7917664,11855360,303747,3067,3,1.0,11,10,0.5793331714673501,11,1.0,0.5793331714673501
1,26,223.000847,249622998.22966108,1916,5566112,11841536,176160,4932,3,1.0,11,5,0.4190050095720207,11,1.0,0.4424728488211535
1,26,224.000449,221337623.99477893,2,8097216,11809792,185516,3861,3,1.0,11,11,0.7382935592893634,11,1.0,0.7382935592893634
1,26,225.00107,243118664.74480632,741,7911872,11851264,187665,2912,3,1.0,11,1,0.728023918393046,11,1.0,0.733023918393046
1,26,226.000725,310485610.95376825,0,7910424,11859456,163918,6125,3,1.0,11,11,0.9998680560831794,11,1.0,0.9998680560831794
1,26,227.00044,328297862.5464979,1,7910424,11845632,167787,4313,3,1.0,11,11,0.9997261474696006,11,1.0,0.9997261474696006
1,26,228.001108,249394480.30208245,198,7238552,11844608,172727,2260,3,1.0,11,11,0.7449339164241194,11,1.0,0.7449339164241194
1,26,229.000553,198290911.2614023,371,7184976,11841536,170950,2549,2,0.9,6,6,0.5350091563363519,6,0.9,0.5350091563363519
1,26,230.001035,275642638.403611,2,8499760,11844608,170811,5861,3,1.0,11,11,0.8824844721258589,11,1.0,0.8824844721258589
1,26,231.001064,117437110.0985458,1221,4155760,10391040,166887,5370,3,1.0,11,11,0.0841366220861954,11,1.0,0.0841366220861954
1,26,232.000162,195211215.94860116,0,4155760,11808768,161482,1707,3,1.0,11,2,0.619113240740393,11,1.0,0.6253669098387807
1,26,233.000797,210630020.06374937,1,4879760,11843072,162210,2977,3,1.0,11,6,0.6761747782403851,11,1.0,0.6761747782403851
1,26,234.000756,226501704.38089788,1,4960848,11826688,162785,1710,3,1.0,11,10,0.7271474701724837,11,1.0,0.7271474701724837
1,26,235.000269,222406430.50431263,3,9034072,11831808,170942,1360,3,1.0,11,3,0.7023615601842172,11,1.0,0.7130755974337788
1,26,236.000733,207521765.6713952,686,6607224,11859456,165743,1166,3,1.0,11,11,0.4177637099785933,11,1.0,0.4177637099785933
1,26,237.00025,217160115.2186232,15,6607224,11859456,248115,11170,3,1.0,11,11,0.6914528606976439,11,1.0,0.6914528606976439
1,26,238.000775,213797260.92735624,1040,5070896,11833344,169545,959,3,1.0,11,11,0.3470462697833372,11,1.0,0.3470462697833372
1,26,239.001066,231667882.991503,3,7761280,11837952,178606,5201,3,1.0,11,10,0.7428192059280118,11,1.0,0.7428192059280118
1,26,240.000582,212964000.3859748,275,4400472,11853824,193228,5239,3,1.0,11,11,0.5762485484724316,11,1.0,0.5762485484724316
1,26,241.000886,208603212.0262057,2,4400472,11800576,164581,3560,3,1.0,11,11,0.6691437349091637,11,1.0,0.6691437349091637
1,26,242.000862,182456606.7302761,2,4399024,11852800,166260,5128,3,1.0,11,5,0.5705234224276229,11,1.0,0.5851726307598948
1,26,243.000308,230814597.0971309,0,5169360,11804672,168210,749,3,1.0,11,7,0.7412723890023313,11,1.0,0.7412723890023313
1,26,244.000869,190733830.52771,0,5317056,11840512,177403,2719,3,1.0,11,11,0.612551043118576,11,1.0,0.612551043118576
1,26,245.001048,235887363.8124888,263,4196304,11852800,170647,8954,1,1.15,3,3,0.6235228567479197,1,1.05,0.6310984950267744
1,26,246.000144,155329669.69453245,2,4196304,11856896,163907,2016,2,0.9,6,6,0.5572345189743428,6,0.9,0.5572345189743428
1,26,247.001065,179141504.70878935,1,4196304,11840512,187171,4910,3,1.0,11,5,0.6890694357355132,11,1.0,0.7140694357355132
1,26,248.00069,170982001.60335866,1,4196304,11834880,168322,7242,3,1.0,11,2,0.7111248447576656,11,1.0,0.718312733771961
1,26,249.00079,162513026.00066966,1,4194856,11812864,162577,3753,3,1.0,11,11,0.6827101228970932,11,1.0,0.6827101228970932
1,26,250.000653,181428498.52881357,0,4927544,11843072,159863,1507,3,1.0,11,10,0.7824279490188435,11,1.0,0.7824279490188435
1,26,251.001052,231642872.0015739,2,4946368,11856896,194216,1356,3,1.0,11,11,0.9975632519730374,11,1.0,0.9975632519730374
1,26,252.00109,184542358.26686868,0,4658216,11844608,214570,13124,3,1.0,11,11,0.7958567703348723,11,1.0,0.7958567703348723
1,26,253.000299,202535376.1642792,1340,3966072,11821056,163445,2292,3,1.0,11,1,0.4423311648727297,11,1.0,0.4466984318749094
1,26,254.000253,182460619.88633493,0,3966072,11856896,168895,665,3,1.0,11,5,0.767207095402416,11,1.0,0.7868790722076062
1,26,255.001072,182302923.7720821,0,4658216,11855360,155112,2739,3,1.0,11,11,0.78619899246135,11,1.0,0.78619899246135
1,26,256.001096,162525385.71831113,3,4766816,11856896,163123,3593,3,1.0,11,4,0.6854678669183716,11,1.0,0.6994859958498503
1,26,257.000576,264378626.48548436,7,9994096,11853824,156676,2897,3,1.0,11,6,0.9966856546054916,11,1.0,0.9966856546054916
1,26,258.000493,358642769.847433,753,9089096,7970304,161964,1539,1,1.05,1,10,0.6275816755189407,1,1.05,0.6225816755189407
1,26,259.001039,108992396.4898239,3415,5416968,11613184,206196,952,2,0.9,6,10,-0.0861907911768409,6,0.9,-0.0861907911768409
1,26,260.000509,231858181.8800696,1,4923200,11859456,165053,1696,3,1.0,11,11,0.8612860943233283,11,1.0,0.8612860943233283
1,26,261.001075,225316309.6828873,1,9089096,11847168,176421,5234,3,1.0,11,11,0.8369751663090503,11,1.0,0.8369751663090503
1,26,262.001084,228587524.2682724,1242,4926096,11826688,191451,4414,3,1.0,11,11,0.5014354097822422,11,1.0,0.5014354097822422
1,26,263.000287,200437759.6239679,1,4926096,11827712,156035,2090,3,1.0,11,11,0.7445214128036687,11,1.0,0.7445214128036687
1,26,264.000737,226390536.8471539,1,4926096,11844608,160996,2346,3,1.0,11,11,0.8409672130006253,11,1.0,0.8409672130006253
1,26,265.001073,249477250.9235323,4,5787656,10942464,164640,6681,3,1.0,11,11,0.9257239010212674,11,1.0,0.9257239010212674
1,26,266.000782,233900510.680551,2,5983136,11840000,170958,2996,3,1.0,11,11,0.8685297234033162,11,1.0,0.8685297234033162
1,26,267.001039,271511401.4351818,519,5392352,11822592,163644,1432,1,1.1,2,2,0.8020971415055357,1,1.05,0.8070181803919477
1,26,268.000293,229809584.64673412,1,5390904,11825152,161849,5149,3,1.0,11,11,0.8326958443902817,11,1.0,0.8326958443902817
1,26,269.001011,196990849.0528177,1,5379320,11837440,174681,1416,2,0.9,6,11,0.7137304726181549,6,0.9,0.7137304726181549
1,26,270.000624,231825015.28502592,1,6333552,11858944,165383,2554,3,1.0,11,11,0.8400016241781465,11,1.0,0.8400016241781465
1,26,271.001065,259932229.54160088,2,6553648,11860480,175596,3754,3,1.0,11,6,0.9415420161825764,11,1.0,0.9415420161825764
1,26,272.000212,243477318.65714875,0,5715256,11833344,165280,2129,3,1.0,11,5,0.8605217409430028,11,1.0,0.8825864009671823
1,26,273.000648,272510959.2909757,0,5715256,11827712,160298,2740,3,1.0,11,11,0.9844424945938508,11,1.0,0.9844424945938508
1,26,274.000429,200321883.9815381,2,5713808,11855360,166298,4019,3,1.0,11,4,0.7084473034806406,11,1.0,0.7229205104079229
1,26,275.00031,307269324.099111,1,6725960,11859456,175492,4323,3,1.0,11,11,0.9913397096979516,11,1.0,0.9913397096979516
1,26,276.001043,279764719.4468567,0,7400728,11856896,195628,509,3,1.0,11,11,0.902938705741714,11,1.0,0.902938705741714
1,26,277.000736,268517897.311422,1,9885496,11841536,186255,1250,3,1.0,11,11,0.8662697465571297,11,1.0,0.8662697465571297
1,26,278.000733,202375771.12679747,638,8698136,11856896,204500,958,3,1.0,11,3,0.484926708087204,11,1.0,0.4999267080872041
1,26,279.000839,322927185.1268394,0,8698136,11857920,171197,2500,1,1.05,1,1,0.995,1,1.05,0.995
1,26,280.001074,269420728.49888617,69,6938816,11855360,208021,3837,3,1.0,11,11,0.8232221772197509,11,1.0,0.8232221772197509
1,26,281.000738,240204610.67924875,985,5909288,11856896,164338,2854,3,1.0,11,8,0.401898381490762,11,1.0,0.401898381490762
1,26,282.000098,186766053.61841613,306,5909288,11855360,213327,8613,2,0.9,6,5,0.3637126177463476,6,0.9,0.3887126177463477
1,26,283.000805,261958787.2010601,1186,6938816,11855360,187351,1515,3,1.0,11,8,0.4349729466719858,11,1.0,0.4349729466719858
1,26,284.000162,209850136.7663524,304,5392352,11858432,177757,7703,3,1.0,11,11,0.5331815427788241,11,1.0,0.5331815427788241
1,26,285.0006,248403717.3993076,0,5392352,11857920,172579,3058,3,1.0,11,11,0.8063688672558755,11,1.0,0.8063688672558755
1,26,286.000214,255951341.1356627,2,5390904,11851264,157657,1689,3,1.0,11,1,0.8257116710590171,11,1.0,0.8298660209855203
1,26,287.000904,223192688.7569164,1,6332104,11844608,167498,2336,3,1.0,11,3,0.7131588390605953,11,1.0,0.7240267703558866
1,26,288.00087,193993150.84892175,1524,4677040,11838976,182411,1952,3,1.0,11,2,0.1934017892996625,11,1.0,0.2034017892996625
1,26,289.000498,165736660.80938813,282,4268704,11831808,172947,2521,3,1.0,11,11,0.4229915030263614,11,1.0,0.4229915030263614
1,26,290.000779,196028632.6010055,2,4267256,11810304,161668,5517,3,1.0,11,11,0.6355180821995687,11,1.0,0.6355180821995687
1,26,291.000961,235886660.94130784,2,5490816,11845632,168067,1662,3,1.0,11,11,0.7649053293000494,11,1.0,0.7649053293000494
1,26,292.001,221240911.7111872,1,5564664,11847168,162391,1539,3,1.0,11,11,0.7177775719263642,11,1.0,0.7177775719263642
1,26,293.001008,197130713.51257548,138,5041936,11843072,166886,3313,3,1.0,11,5,0.5668641171210587,11,1.0,0.5828622744575037
1,26,294.000786,258006980.59374377,1,5040488,11851264,162567,5447,1,1.1,2,3,0.8245645461541109,1,1.05,0.8329399762347747
1,26,295.000704,188759161.26971167,3,5031800,10528256,157913,2316,3,1.0,11,11,0.6682959714072216,11,1.0,0.6682959714072216
1,26,296.000096,257057417.84580737,4,5922320,11856896,164778,2638,3,1.0,11,2,0.9336218579759438,11,1.0,0.9430691622124092
1,26,297.001099,156081270.2776046,397,3195736,11853824,203771,35853,2,0.9,6,2,0.4044723577358569,6,0.9,0.4144723577358569
1,26,298.00046,155288480.66179413,368,3195736,11849728,155028,1286,3,1.0,11,2,0.4167569904280199,11,1.0,0.4224641103918189
1,26,299.000551,183484110.8929859,0,3195736,11835904,162873,1664,3,1.0,11,11,0.6994350359141634,11,1.0,0.6994350359141634
1,26,300.000546,124781168.753128,3,3751768,11852800,161801,1825,3,1.0,11,11,0.4820188070952153,11,1.0,0.4820188070952153
1,26,300.155651,351542205.84253967,0,3751768,8146432,161054,4197,3,1.0,11,1,0.995,11,1.0,1.0
